  ILM8601240523.TEN
    182.73   0    -50.67   0      1.00   0     21.12   0     -6.76   0    12410.   34.1145  -77.4534    -84.29
    181.40   0    -50.22   0      1.00   0     22.82   0     -8.45   0    12458.   34.1138  -77.4510    -83.98
    180.08   0    -50.00   0      1.00   0     19.63   0     -5.40   0    12506.   34.1132  -77.4487    -83.82
    178.36   0    -50.30   0      1.00   0     17.50   1     -2.61   1    12568.   34.1128  -77.4467    -84.03
    176.66   0    -50.71   0      1.00   0     13.18   1      2.95   1    12631.   34.1128  -77.4450    -84.31
    174.95   0    -51.22   0      1.00   0     13.58   1      3.71   1    12694.   34.1131  -77.4436    -84.68
    173.23   0    -51.85   0      1.00   0     17.91   1      1.01   1    12758.   34.1133  -77.4418    -85.12
    171.81   0    -52.37   0      1.00   0     19.25   8      0.83   8    12811.   34.1134  -77.4398    -85.48
    170.54   0    -52.80   0      1.00   0     20.58   1      0.65   1    12859.   34.1135  -77.4377    -85.79
    169.22   0    -53.21   0      1.00   0     16.46   1      5.12   1    12909.   34.1137  -77.4357    -86.07
    167.96   0    -53.63   0      1.00   0     19.10   1      2.31   1    12957.   34.1141  -77.4337    -86.37
    166.69   0    -54.08   0      1.00   0     20.79   1      1.87   0    13006.   34.1143  -77.4316    -86.69
    165.45   0    -54.51   0      1.00   0     22.06   1      2.48   0    13054.   34.1144  -77.4292    -86.99
    164.18   0    -54.90   0      1.00   0     25.35   1      0.60   1    13103.   34.1146  -77.4267    -87.26
    162.94   0    -55.32   0      1.00   0     23.11   1      3.33   0    13152.   34.1148  -77.4240    -87.56
    161.70   0    -55.69   0      1.00   0     21.82   0      4.98   0    13200.   34.1151  -77.4216    -87.83
    160.52   0    -56.01   0      1.00   0     22.67   0      4.99   0    13247.   34.1156  -77.4192    -88.05
    159.40   0    -56.32   0      1.00   0     22.29   0      5.49   0    13291.   34.1161  -77.4167    -88.27
    158.26   0    -56.56   0      1.00   0     22.07   0      5.67   0    13337.   34.1166  -77.4143    -88.44
    157.15   0    -56.67   0      1.00   0     23.01   0      3.73   0    13382.   34.1170  -77.4119    -88.52
    156.02   0    -56.65   0      1.00   0     25.04   0      3.71   0    13427.   34.1173  -77.4093    -88.51
    154.95   0    -56.47   0      1.00   0     26.28   0      4.53   0    13471.   34.1177  -77.4065    -88.37
    153.88   0    -56.42   0      1.00   0     26.83   0      2.16   0    13515.   34.1180  -77.4036    -88.34
    152.81   0    -56.48   0      1.00   0     28.63   0      0.08   0    13559.   34.1181  -77.4006    -88.38
    151.85   0    -56.59   0      1.00   0     28.21   0     -0.63   0    13599.   34.1181  -77.3975    -88.46
    150.81   0    -56.77   0      1.00   0     26.61   0     -3.05   0    13643.   34.1179  -77.3945    -88.59
    149.75   0    -56.93   0      1.00   0     25.56   0     -3.38   0    13687.   34.1176  -77.3917    -88.71
    148.69   0    -57.00   0      1.00   0     24.15   0     -2.74   0    13732.   34.1173  -77.3890    -88.75
    147.63   0    -56.95   0      1.00   0     22.85   0     -2.25   0    13777.   34.1171  -77.3864    -88.72
    146.61   0    -56.88   0      1.00   0     24.11   0     -1.61   0    13821.   34.1169  -77.3839    -88.66
    145.61   0    -56.95   0      1.00   0     25.51   0     -1.37   0    13865.   34.1168  -77.3812    -88.71
    144.60   0    -57.15   0      1.00   0     25.65   0     -1.25   0    13909.   34.1167  -77.3784    -88.86
    143.57   0    -57.40   0      1.00   0     27.10   0     -2.09   0    13954.   34.1165  -77.3755    -89.03
    142.57   0    -57.71   0      1.00   0     27.02   0     -1.66   0    13998.   34.1164  -77.3726    -89.25
    141.56   0    -58.07   0      1.00   0     26.58   0     -1.25   0    14042.   34.1162  -77.3697    -89.51
    140.59   0    -58.44   0      1.00   0     27.42   0     -1.36   0    14086.   34.1161  -77.3668    -89.77
    139.59   0    -58.53   0      1.00   0     28.80   0     -2.19   0    14131.   34.1160  -77.3637    -89.84
    138.60   0    -58.41   0      1.00   0     29.86   0     -3.21   0    14175.   34.1157  -77.3605    -89.76
    137.65   0    -58.33   0      1.00   0     30.25   0     -5.40   0    14219.   34.1153  -77.3573    -89.69
    136.68   0    -58.35   0      1.00   0     30.09   0     -7.02   0    14263.   34.1148  -77.3540    -89.71
    135.72   0    -58.40   0      1.00   0     29.27   0     -7.55   0    14307.   34.1141  -77.3508    -89.75
    134.73   0    -58.36   0      1.00   0     26.47   0     -6.59   0    14354.   34.1135  -77.3478    -89.71
    133.75   0    -58.14   0      1.00   0     26.49   0     -7.53   0    14400.   34.1128  -77.3449    -89.56
    132.78   0    -58.02   0      1.00   0     25.96   0     -9.34   0    14445.   34.1121  -77.3420    -89.47
    131.81   0    -58.00   0      1.00   0     23.84   0    -10.64   1    14492.   34.1112  -77.3393    -89.46
    130.83   0    -57.90   0      1.00   0     23.28   0    -11.04   0    14539.   34.1102  -77.3368    -89.39
    129.84   0    -57.78   0      1.00   0     22.97   0     -8.65   0    14586.   34.1093  -77.3343    -89.31
    128.88   0    -57.79   0      1.00   0     22.56   0     -8.78   0    14633.   34.1085  -77.3318    -89.31
    127.95   0    -57.86   0      1.00   0     23.54   0     -9.74   0    14679.   34.1077  -77.3293    -89.36
    127.01   0    -57.97   0      1.00   0     23.57   0     -8.60   0    14725.   34.1069  -77.3267    -89.44
    126.04   8    -58.25   8      1.00   8     21.59   0     -5.04   0    14774.   34.1063  -77.3243    -89.64
    125.07   0    -58.53   0      1.00   0     22.16   0     -5.08   0    14822.   34.1058  -77.3219    -89.84
    124.16   0    -58.93   0      1.00   0     23.22   0     -5.33   0    14868.   34.1054  -77.3195    -90.13
    123.24   0    -59.33   0      1.00   0     23.90   0     -4.83   0    14915.   34.1049  -77.3169    -90.41
    122.30   0    -59.59   0      1.00   0     23.17   0     -4.59   0    14962.   34.1045  -77.3143    -90.59
    121.40   0    -59.78   0      1.00   0     23.25   0     -5.43   0    15009.   34.1040  -77.3118    -90.73
    120.44   0    -59.90   0      1.00   0     21.34   1     -5.72   0    15058.   34.1035  -77.3094    -90.81
    119.52   0    -59.99   0      1.00   0     19.98   8     -5.06   8    15106.   34.1030  -77.3072    -90.88
    118.65   0    -60.01   0      1.00   0     18.61   0     -4.40   0    15152.   34.1026  -77.3051    -90.89
    117.78   0    -59.90   0      1.00   0     19.84   0     -6.00   0    15198.   34.1021  -77.3030    -90.81
    116.87   0    -59.83   0      1.00   0     21.62   0     -7.62   0    15246.   34.1015  -77.3007    -90.76
    115.98   0    -59.96   0      1.00   0     21.15   0     -6.12   0    15293.   34.1009  -77.2984    -90.85
    115.13   0    -60.13   0      1.00   0     21.05   0     -6.08   0    15339.   34.1004  -77.2961    -90.98
    114.28   0    -60.25   0      1.00   0     20.74   0     -7.48   0    15386.   34.0998  -77.2938    -91.06
    113.44   0    -60.36   0      1.00   0     19.82   1     -8.29   0    15432.   34.0990  -77.2916    -91.14
    112.60   0    -60.32   0      1.00   0     19.59   0     -7.78   0    15478.   34.0983  -77.2895    -91.11
    111.74   0    -60.11   0      1.00   0     19.08   1     -7.93   1    15526.   34.0976  -77.2874    -90.96
    110.89   0    -59.90   0      1.00   0     16.44   1     -6.30   1    15573.   34.0970  -77.2855    -90.81
    110.09   0    -59.80   0      1.00   0     15.01   0     -6.88   1    15619.   34.0964  -77.2838    -90.74
    109.29   0    -59.68   0      1.00   0     11.88   1     -4.94   1    15664.   34.0959  -77.2823    -90.66
    108.51   0    -59.64   0      1.00   0     13.78   8     -4.65   8    15709.   34.0954  -77.2809    -90.63
    107.76   0    -59.70   0      1.00   0     15.67   1     -4.37   1    15752.   34.0950  -77.2793    -90.67
    107.01   0    -59.80   0      1.00   0     13.46   1     -0.78   1    15796.   34.0948  -77.2777    -90.74
    106.26   0    -59.88   0      1.00   0     11.73   1      2.93   1    15840.   34.0949  -77.2764    -90.80
    105.49   0    -60.06   0      1.00   0     15.58   1     -1.33   1    15885.   34.0950  -77.2749    -90.93
    104.72   0    -60.28   0      1.00   0     16.49   0     -1.92   0    15931.   34.0948  -77.2731    -91.09
    103.95   0    -60.41   0      1.00   0     16.45   0     -1.92   0    15977.   34.0946  -77.2714    -91.17
    103.19   0    -60.52   0      1.00   0     15.45   0     -1.30   0    16022.   34.0945  -77.2696    -91.25
    102.45   0    -60.61   0      1.00   0     15.38   0     -1.05   0    16067.   34.0944  -77.2680    -91.32
    101.71   0    -60.59   0      1.00   0     17.27   1     -4.99   1    16113.   34.0941  -77.2662    -91.30
    100.96   0    -60.50   0      1.00   0     18.17   1     -8.31   1    16158.   34.0935  -77.2643    -91.24
    100.21   0    -60.52   0      1.00   0     17.37   0     -9.31   0    16205.   34.0927  -77.2623    -91.26
     99.42   0    -60.54   0      1.00   0     16.61   1     -8.92   1    16254.   34.0919  -77.2605    -91.27
     98.64   0    -60.66   0      1.00   0     14.01   0     -6.68   0    16303.   34.0912  -77.2588    -91.35
     97.87   0    -60.90   0      1.00   0     13.36   1     -6.11   0    16352.   34.0906  -77.2573    -91.53
     97.12   0    -61.13   0      1.00   0     14.25   0     -5.80   0    16399.   34.0901  -77.2558    -91.69
     96.42   0    -61.27   0      1.00   0     14.05   0     -4.30   1    16444.   34.0896  -77.2543    -91.79
     95.71   0    -61.31   0      1.00   0     14.55   0     -4.40   0    16490.   34.0892  -77.2528    -91.82
